DAUID  PROBABILITY  CUMULATIVE PROBABILITY (2006)
35210033    0.000135946         0.71355
35210034    0.000103082         0.713653
35210035    4.50758e-05         0.713698
35210036    8.17111e-05         0.71378
35210037    4.77695e-05         0.713828
35210040    0.000415559         0.714243
35210041    8.06336e-05         0.714324
35210042    0.000111163         0.714435
35210043    0.00020347         0.714639
35210044    7.68623e-05         0.714715
35210045    8.27886e-05         0.714798
35210046    9.62574e-05         0.714894
35210047    7.66827e-05         0.714971
35210048    0.000133791         0.715105
35210049    0.000110445         0.715215
35210050    5.621e-05         0.715272
35210051    8.0454e-05         0.715352
35210052    8.6919e-05         0.715439
35210053    0.000110983         0.71555
35210054    6.23159e-05         0.715612
35210055    7.12952e-05         0.715684
35210056    0.000801846         0.716485
35210057    7.29114e-05         0.716558
35210058    9.67962e-05         0.716655
35210059    0.000102722         0.716758
35210060    0.000140256         0.716898
35210061    0.000109906         0.717008
35210063    5.47734e-05         0.717063
35210065    9.75145e-05         0.71716
35210066    7.99152e-05         0.71724
35210067    9.93104e-05         0.71734
35210068    9.23066e-05         0.717432
35210069    0.000169348         0.717601
35210070    7.38093e-05         0.717675
35210071    6.53689e-05         0.71774
35210072    6.39322e-05         0.717804
35210073    0.000145643         0.71795
35210074    8.2609e-05         0.718033
35210075    0.000102004         0.718135
35210076    8.38661e-05         0.718218
35210077    5.621e-05         0.718275
35210078    0.000134329         0.718409
35210079    0.000220171         0.718629
35210080    0.000154982         0.718784
35210081    0.000126428         0.718911
35210082    0.000153186         0.719064
35210083    0.000183176         0.719247
35210090    0.000116191         0.719363
35210094    0.000111702         0.719475
35210095    0.000195388         0.71967
35210096    4.27412e-05         0.719713
35210097    0.000118167         0.719831
35210098    5.54917e-05         0.719887
35210099    0.000138819         0.720025
35210100    9.73349e-05         0.720123
35210104    4.59737e-05         0.720169
35210105    8.13519e-05         0.72025
35210106    6.44709e-05         0.720315
35210107    6.96789e-05         0.720384
35210108    9.33841e-05         0.720478
35210109    7.5246e-05         0.720553
35210110    0.000170785         0.720724
35210111    0.00012104         0.720845
35210112    7.68623e-05         0.720921
35210113    0.000214245         0.721136
35210114    5.4055e-05         0.72119
35210115    8.65599e-05         0.721276
35210116    0.00010398         0.72138
35210117    0.000145104         0.721525
35210118    9.57187e-05         0.721621
35210119    0.000139178         0.72176
35210120    4.54349e-05         0.721806
35210121    7.95561e-05         0.721885
35210122    7.95561e-05         0.721965
35210124    0.000114036         0.722079
35210125    0.000126428         0.722205
35210130    0.000183176         0.722389
35210131    0.000128583         0.722517
35210132    0.000100567         0.722618
35210133    0.000134509         0.722752
35210145    7.91969e-05         0.722831
35210146    9.55391e-05         0.722927
35210147    8.67394e-05         0.723014
35210148    5.15408e-05         0.723065
35210151    0.000128762         0.723194
35210152    7.63235e-05         0.72327
35210153    9.949e-05         0.72337
35210154    4.83083e-05         0.723418
35210155    7.99152e-05         0.723498
35210156    7.38093e-05         0.723572
35210157    7.18339e-05         0.723644
35210158    0.000163602         0.723807
35210159    0.000100567         0.723908
35210160    5.47734e-05         0.723963
35210161    0.000184613         0.724147
35210162    0.000171863         0.724319
35210163    7.47073e-05         0.724394
35210164    0.000150672         0.724544
35210165    8.15315e-05         0.724626
35210166    7.00381e-05         0.724696
35210167    0.00012535         0.724821
35210168    0.000254651         0.725076
35210169    8.9972e-05         0.725166
35210170    0.000112779         0.725279
35210171    0.000115473         0.725394
35210172    8.36865e-05         0.725478
35210173    9.35637e-05         0.725571
35210174    9.23066e-05         0.725664
35210175    0.000100567         0.725764
35210176    0.0002164         0.725981
35210177    8.15315e-05         0.726062
35210178    8.88945e-05         0.726151
35210179    0.000104339         0.726256
35210180    8.81761e-05         0.726344
35210181    0.000121938         0.726466
35210182    0.000104159         0.72657
35210183    0.000108649         0.726678
35210186    5.08225e-05         0.726729
35210187    7.77602e-05         0.726807
35210188    8.20702e-05         0.726889
35210189    0.000226636         0.727116
35210190    7.39889e-05         0.72719
35210191    5.01042e-05         0.72724
35210192    0.000104518         0.727344
35210193    6.5728e-05         0.72741
35210194    0.00016001         0.72757
35210195    0.000111522         0.727682
35210198    7.86581e-05         0.72776
35210199    0.000112061         0.727872
35210204    5.60304e-05         0.727928
35210205    8.27886e-05         0.728011
35210206    0.000101286         0.728112
35210207    0.000140615         0.728253
35210208    0.000109547         0.728363
35210209    0.000125709         0.728488
35210210    0.000116191         0.728604
35210211    0.000175275         0.72878
35210212    0.000103082         0.728883
35210213    0.00015588         0.729039
35210214    8.49436e-05         0.729124
35210215    0.000119065         0.729243
35210216    0.000110265         0.729353
35210217    0.000128224         0.729481
35210218    0.000128044         0.729609
35210219    7.59644e-05         0.729685
35210220    7.14747e-05         0.729757
35210221    9.05107e-05         0.729847
35210222    8.9972e-05         0.729937
35210223    6.7883e-05         0.730005
35210224    0.000139358         0.730144
35210225    8.88945e-05         0.730233
35210226    0.000126607         0.73036
35210227    8.22498e-05         0.730442
35210228    7.03972e-05         0.730513
35210229    0.000105237         0.730618
35210230    0.000283026         0.730901
35210231    0.000142231         0.731043
35210233    0.000109008         0.731152
35210234    0.000285001         0.731437
35210236    0.000940126         0.732377
35210239    0.000201135         0.732578
35210240    8.9074e-05         0.732667
35210241    0.000182099         0.73285
35210242    0.000117269         0.732967
35210243    0.000120142         0.733087
35210244    8.58415e-05         0.733173
35210245    6.62668e-05         0.733239
35210246    8.81761e-05         0.733327
35210247    0.000103261         0.73343
35210248    7.03972e-05         0.733501
35210249    0.000155161         0.733656
35210250    0.0010899         0.734746
35210251    0.000253394         0.734999
35210252    9.32045e-05         0.735093
35210253    6.15976e-05         0.735154
35210254    0.000616515         0.735771
35210255    9.03311e-05         0.735861
35210256    0.000199519         0.73606
35210261    0.000115653         0.736176
35210262    0.000159292         0.736335
35210263    0.000128044         0.736463
35210264    0.00025088         0.736714
35210265    7.36298e-05         0.736788
35210266    0.000113498         0.736901
35210267    0.000110085         0.737012
35210268    7.21931e-05         0.737084
35210269    0.000160908         0.737245
35210270    7.65031e-05         0.737321
35210271    0.000138819         0.73746
35210272    0.000117089         0.737577
35210273    0.00021622         0.737793
35210274    0.00014708         0.73794
35210275    5.78263e-05         0.737998
35210276    9.60779e-05         0.738094
35210277    0.000114575         0.738209
35210278    7.79398e-05         0.738287
35210279    0.000131456         0.738418
35210280    0.000133431         0.738552
35210281    9.44616e-05         0.738646
35210282    0.000153725         0.7388
35210293    0.000158035         0.738958
35210294    6.64464e-05         0.739024
35210295    0.00011242         0.739137
35210296    0.00018587         0.739323
35210298    6.24955e-05         0.739385
35210299    6.33934e-05         0.739449
35210300    9.15882e-05         0.73954
35210301    6.50097e-05         0.739605
35210302    0.000113857         0.739719
35210303    8.35069e-05         0.739803
35210304    0.000116551         0.739919
35210305    0.000104518         0.740024
35210306    7.65031e-05         0.7401
35210307    8.96128e-05         0.74019
35210308    9.28453e-05         0.740283
35210309    8.72782e-05         0.74037
35210310    9.50003e-05         0.740465
35210311    7.54256e-05         0.74054
35210312    0.000109726         0.74065
35210313    0.000125889         0.740776
35210314    7.39889e-05         0.74085
35210315    0.00011673         0.740967
35210316    7.02176e-05         0.741037
35210317    5.60304e-05         0.741093
35210318    0.000157675         0.74125
35210319    5.20796e-05         0.741303
35210320    0.000100927         0.741404
35210321    5.42346e-05         0.741458
35210322    0.000118346         0.741576
35210323    9.66166e-05         0.741673
35210324    0.000234717         0.741907
35210326    0.000119603         0.742027
35210327    9.08699e-05         0.742118
35210328    0.000132174         0.74225
35210329    0.000124452         0.742375
35210330    9.23066e-05         0.742467
35210331    0.000188384         0.742655
35210332    5.47734e-05         0.74271
35210333    0.000122297         0.742832
35210334    5.63896e-05         0.742889
35210335    4.72308e-05         0.742936
35210338    0.000191617         0.743128
35210345    9.50003e-05         0.743223
35210346    8.94332e-05         0.743312
35210347    8.92536e-05         0.743401
35210348    8.58415e-05         0.743487
35210349    0.000100567         0.743588
35210350    7.8299e-05         0.743666
35210351    0.000125171         0.743791
35210352    9.82329e-05         0.743889
35210353    0.00017725         0.744067
35210354    6.50097e-05         0.744132
35210355    8.13519e-05         0.744213
35210356    9.87716e-05         0.744312
35210357    9.58983e-05         0.744408
35210358    0.000114934         0.744523
35210359    6.44709e-05         0.744587
35210360    0.00010398         0.744691
35210361    7.93765e-05         0.74477
35210362    8.13519e-05         0.744852
35210363    6.69851e-05         0.744919
35210364    5.38754e-05         0.744973
35210365    0.000135586         0.745108
35210368    6.59076e-05         0.745174
35210369    0.000109008         0.745283
35210370    6.91401e-05         0.745352
35210371    0.000100208         0.745452
35210372    0.000110085         0.745563
35210373    7.39889e-05         0.745636
35210374    6.28547e-05         0.745699
35210375    6.60872e-05         0.745765
35210376    8.9972e-05         0.745855
35210377    0.000119603         0.745975
35210378    9.26657e-05         0.746068
35210379    6.60872e-05         0.746134
35210380    7.63235e-05         0.74621
35210381    0.00014726         0.746357
35210384    7.11156e-05         0.746428
35210385    0.000210653         0.746639
35210386    9.35637e-05         0.746733
35210387    8.18907e-05         0.746815
35210388    7.57848e-05         0.74689
35210389    0.000126248         0.747017
35210390    0.000131636         0.747148
35210391    4.68716e-05         0.747195
35210392    0.00015983         0.747355
35210393    8.6919e-05         0.747442
35210394    0.000160728         0.747603
35210395    8.92536e-05         0.747692
35210396    0.000142231         0.747834
35210397    5.85446e-05         0.747893
35210398    7.77602e-05         0.74797
35210399    0.000114216         0.748085
35210400    0.000139537         0.748224
35210401    9.06903e-05         0.748315
35210402    0.000113318         0.748428
35210403    7.91969e-05         0.748507
35210404    7.36298e-05         0.748581
35210405    9.17678e-05         0.748673
35210406    8.83557e-05         0.748761
35210407    7.48868e-05         0.748836
35210408    7.16543e-05         0.748908
35210409    8.70986e-05         0.748995
35210410    0.000110445         0.749105
35210411    9.2127e-05         0.749197
35210412    0.000138101         0.749335
35210413    0.000116551         0.749452
35210414    7.61439e-05         0.749528
35210415    0.000132354         0.74966
35210416    9.6437e-05         0.749757
35210417    0.000191617         0.749949
35210418    5.90834e-05         0.750008
35210419    8.67394e-05         0.750094
35210420    8.17111e-05         0.750176
35210421    5.98017e-05         0.750236
35210422    0.000260937         0.750497
35210424    0.000132713         0.750629
35210425    6.17772e-05         0.750691
35210426    7.79398e-05         0.750769
35210427    6.98585e-05         0.750839
35210428    9.10495e-05         0.75093
35210429    5.81855e-05         0.750988
35210430    9.12291e-05         0.75108
35210431    8.9972e-05         0.75117
35210432    9.35637e-05         0.751263
35210434    0.000103441         0.751367
35210435    0.000101645         0.751468
35210436    8.83557e-05         0.751557
35210437    7.68623e-05         0.751633
35210438    0.000121399         0.751755
35210439    6.62668e-05         0.751821
35210440    9.73349e-05         0.751918
35210441    6.62668e-05         0.751985
35210442    6.55484e-05         0.75205
35210443    0.000121758         0.752172
35210444    6.86014e-05         0.752241
35210445    0.00019449         0.752435
35210446    5.87242e-05         0.752494
35210447    0.000252137         0.752746
35210448    0.000116371         0.752862
35210449    0.000143129         0.753005
35210450    0.000141513         0.753147
35210451    4.56145e-05         0.753193
35210452    6.42913e-05         0.753257
35210456    6.33934e-05         0.75332
35210457    0.000153365         0.753474
35210458    0.000181381         0.753655
35210459    9.71554e-05         0.753752
35210462    0.000177609         0.75393
35210465    6.32138e-05         0.753993
35210467    4.59737e-05         0.754039
35210468    9.93104e-05         0.754138
35210473    0.000131815         0.75427
35210474    8.54823e-05         0.754356
35210475    0.000198082         0.754554
35210476    0.00113067         0.755684
35210479    0.000296494         0.755981
35210480    4.65125e-05         0.756027
35210481    0.000115293         0.756143
35210482    8.0454e-05         0.756223
35210483    0.000106853         0.75633
35210486    9.24862e-05         0.756422
35210487    4.81287e-05         0.75647
35210488    0.000117628         0.756588
35210489    6.32138e-05         0.756651
35210490    0.000108828         0.75676
35210491    0.000109906         0.75687
35210492    0.000272071         0.757142
35210493    9.73349e-05         0.757239
35210494    0.000137562         0.757377
35210495    5.7108e-05         0.757434
35210496    7.16543e-05         0.757506
35210497    0.000139717         0.757646
35210498    9.75145e-05         0.757743
35210501    0.000154263         0.757897
35210502    0.000112061         0.758009
35210503    5.10021e-05         0.75806
35210504    0.000108469         0.758169
35210505    5.96221e-05         0.758228
35210506    8.9972e-05         0.758318
35210507    8.88945e-05         0.758407
35210508    8.13519e-05         0.758489
35210509    0.000109188         0.758598
35210510    5.29775e-05         0.758651
35210511    0.00017743         0.758828
35210512    5.26183e-05         0.758881
35210513    0.000130917         0.759012
35210514    0.000111881         0.759124
35210515    5.06429e-05         0.759174
35210516    0.000145643         0.75932
35210517    8.13519e-05         0.759401
35210520    0.000114216         0.759516
35210521    8.24294e-05         0.759598
35210522    8.9972e-05         0.759688
35210525    8.96128e-05         0.759778
35210526    0.000100927         0.759878
35210528    0.000155161         0.760034
35210530    0.000124452         0.760158
35210531    0.000142411         0.7603
35210532    5.20796e-05         0.760353
35210533    0.000159651         0.760512
35210536    0.000158573         0.760671
35210537    0.000101106         0.760772
35210539    0.000143668         0.760916
35210542    4.50758e-05         0.760961
35210543    8.72782e-05         0.761048
35210545    0.000174556         0.761222
35210546    0.000255549         0.761478
35210547    0.000109906         0.761588
35210550    0.000118346         0.761706
35210551    0.000161447         0.761868
35210552    0.000176352         0.762044
35210553    0.00011673         0.762161
35210554    0.000165577         0.762326
35210555    6.62668e-05         0.762393
35210556    0.000209396         0.762602
35210557    8.24294e-05         0.762684
35210558    0.000141333         0.762826
35210559    0.00018605         0.763012
35210561    0.00012966         0.763142
35210564    0.000161985         0.763304
35210565    0.000178866         0.763482
35210566    9.24862e-05         0.763575
35210567    0.000147798         0.763723
35210569    0.00019018         0.763913
35210570    0.000114036         0.764027
35210571    0.000149235         0.764176
35210572    0.000101465         0.764278
35210573    0.000104159         0.764382
35210574    0.000102722         0.764484
35210575    6.41118e-05         0.764549
35210576    0.00011242         0.764661
35210577    8.36865e-05         0.764745
35210578    0.000246211         0.764991
35210579    7.7401e-05         0.765068
35210580    0.000115293         0.765184
35210583    4.29208e-05         0.765226
35210584    5.67488e-05         0.765283
35210585    7.14747e-05         0.765355
35210587    0.000263271         0.765618
35210588    9.24862e-05         0.76571
35210589    5.17204e-05         0.765762
35210590    0.000161088         0.765923
35210591    0.000104698         0.766028
35210592    0.000114395         0.766142
35210593    0.000101286         0.766244
35210598    2.87336e-05         0.766272
35210601    0.000110265         0.766383
35210602    0.000171683         0.766554
35210603    0.00011673         0.766671
35210604    6.55484e-05         0.766737
35210605    0.000159112         0.766896
35210606    0.000130917         0.767027
35210607    7.41685e-05         0.767101
35210609    5.38754e-05         0.767155
35210610    5.04633e-05         0.767205
35210611    5.20796e-05         0.767257
35210612    7.88377e-05         0.767336
35210613    0.000116371         0.767452
35210614    0.000144566         0.767597
35210615    0.000113138         0.76771
35210616    0.00011224         0.767822
35210617    0.000190001         0.768012
35210618    4.34595e-05         0.768056
35210621    0.000227354         0.768283
35210625    6.75239e-05         0.768351
35210626    4.54349e-05         0.768396
35210632    0.000101106         0.768497
35210633    0.000205445         0.768703
35210634    6.75239e-05         0.76877
35210635    0.000107751         0.768878
35210638    0.000145823         0.769024
35210639    0.000165577         0.769189
35210640    7.07564e-05         0.76926
35210641    0.000121579         0.769382
35210642    9.75145e-05         0.769479
35210644    8.29682e-05         0.769562
35210645    0.000149235         0.769711
35210646    7.68623e-05         0.769788
35210647    0.000137742         0.769926
35210648    0.000321277         0.770247
35210651    9.80533e-05         0.770345
35210652    6.48301e-05         0.77041
35210653    5.9263e-05         0.770469
35210655    6.33934e-05         0.770533
35210656    9.75145e-05         0.77063
35210657    0.000117448         0.770748
35210659    0.000117269         0.770865
35210660    8.22498e-05         0.770947
35210661    7.81194e-05         0.771025
35210662    0.000159292         0.771185
35210663    0.00010362         0.771288
35210664    0.000127685         0.771416
35210665    0.000150133         0.771566
35210666    9.87716e-05         0.771665
35210667    0.000147978         0.771813
35210668    0.000142949         0.771956
35210669    0.000118885         0.772075
35210672    0.000167912         0.772243
35210673    0.000124452         0.772367
35210674    0.000119424         0.772487
35210675    8.13519e-05         0.772568
35210676    0.000156059         0.772724
35210679    0.000225738         0.77295
35210680    0.000110804         0.773061
35210681    0.000102722         0.773163
35210682    0.000127146         0.77329
35210683    0.000115653         0.773406
35210685    0.000139897         0.773546
35210686    4.07657e-05         0.773587
35210687    0.000417175         0.774004
35210689    0.000136125         0.77414
35210690    6.59076e-05         0.774206
35210691    0.000163781         0.77437
35210692    7.57848e-05         0.774445
35210693    0.000102722         0.774548
35210694    6.17772e-05         0.77461
35210695    0.000118885         0.774729
35210696    0.000111881         0.774841
35210697    8.17111e-05         0.774922
35210698    0.000117269         0.77504
35210699    9.26657e-05         0.775132
35210700    8.4764e-05         0.775217
35210701    0.000125889         0.775343
35210702    0.00025501         0.775598
35210703    0.000153365         0.775751
35210704    7.34502e-05         0.775825
35210705    0.000124273         0.775949
35210706    0.000114395         0.776064
35210707    6.68055e-05         0.77613
35210708    0.000205984         0.776336
35210709    7.18339e-05         0.776408
35210710    9.57187e-05         0.776504
35210711    0.000138639         0.776643
35210714    0.00020347         0.776846
35210715    0.000114934         0.776961
35210716    0.000250162         0.777211
35210717    6.12384e-05         0.777272
35210718    9.71554e-05         0.777369
35210719    0.000104698         0.777474
35210720    0.000159651         0.777634
35210721    0.000208318         0.777842
35210722    0.000109188         0.777951
35210723    7.39889e-05         0.778025
35210724    9.06903e-05         0.778116
35210725    9.12291e-05         0.778207
35210726    7.20135e-05         0.778279
35210727    4.81287e-05         0.778327
35210730    0.000174556         0.778502
35210732    0.000143668         0.778646
35210733    6.33934e-05         0.778709
35210734    0.000264888         0.778974
35210735    7.41685e-05         0.779048
35210736    0.000102184         0.77915
35210737    7.00381e-05         0.77922
35210738    8.17111e-05         0.779302
35210739    0.000100208         0.779402
35210740    0.000103261         0.779505
35210741    8.42253e-05         0.77959
35210742    9.91308e-05         0.779689
35210743    0.000160549         0.779849
35210746    0.000386287         0.780236
35210747    0.000119065         0.780355
35210748    7.54256e-05         0.78043
35210749    0.000109188         0.780539
35210750    7.77602e-05         0.780617
35210751    0.000102722         0.78072
35210752    0.000102184         0.780822
35210753    0.000108469         0.78093
35210754    0.00012553         0.781056
35210755    0.000128403         0.781184
35210756    0.000174018         0.781358
35210757    9.93104e-05         0.781458
35210758    8.9972e-05         0.781548
35210759    9.12291e-05         0.781639
35210764    0.000143847         0.781783
35210766    0.000123554         0.781906
35210772    0.000240105         0.782146
35210773    7.38093e-05         0.78222
35210774    8.42253e-05         0.782304
35210775    8.2609e-05         0.782387
35210776    5.54917e-05         0.782443
35210777    4.95654e-05         0.782492
35210778    6.44709e-05         0.782557
35210779    0.000148876         0.782705
35210780    0.000379822         0.783085
35210781    0.000100208         0.783186
35210782    7.27318e-05         0.783258
35210783    8.44048e-05         0.783343
35210784    6.69851e-05         0.78341
35210785    7.20135e-05         0.783482
35210786    0.000191258         0.783673
35210787    0.000162345         0.783835
35210788    6.30343e-05         0.783898
35210789    0.000188025         0.784086
35210790    9.73349e-05         0.784184
35210791    4.86675e-05         0.784232
35210792    0.00014259         0.784375
35210793    8.42253e-05         0.784459
35210794    9.30249e-05         0.784552
35210795    9.23066e-05         0.784644
35210796    7.34502e-05         0.784718
35210797    4.50758e-05         0.784763
35210798    0.000116371         0.784879
35210799    7.07564e-05         0.78495
35210800    6.01609e-05         0.78501
35210801    4.34595e-05         0.785054
35210802    0.000171324         0.785225
35210803    6.73443e-05         0.785292
35210804    8.92536e-05         0.785382
35210805    0.000317865         0.7857
35210806    8.45844e-05         0.785784
35210807    0.000117269         0.785901
35210808    6.23159e-05         0.785964
35210809    4.9745e-05         0.786013
35210811    0.000189642         0.786203
35210812    0.000170965         0.786374
35210815    6.7883e-05         0.786442
35210816    0.000115653         0.786558
35210826    0.000184972         0.786743
35210827    7.61439e-05         0.786819
35210828    7.32706e-05         0.786892
35210829    0.000106494         0.786998
35210830    0.0001557         0.787154
35210831    0.000113857         0.787268
35210832    0.000117269         0.787385
35210833    0.000121399         0.787507
35210834    8.85353e-05         0.787595
35210835    8.11723e-05         0.787676
35210836    7.36298e-05         0.78775
35210837    0.000101645         0.787852
35210838    0.000109367         0.787961
35210839    0.000102184         0.788063
35210840    8.63803e-05         0.78815
35210841    7.68623e-05         0.788226
35210842    0.000195568         0.788422
35210843    6.75239e-05         0.78849
35210844    0.000224122         0.788714
35210845    0.00017294         0.788887
35210846    6.5728e-05         0.788952
35210847    0.000118706         0.789071
35210848    4.32799e-05         0.789114
35210849    9.12291e-05         0.789206
35210850    0.000241003         0.789447
35210851    0.000195209         0.789642
35210852    0.000250162         0.789892
35210855    0.000142231         0.790034
35210862    8.08131e-05         0.790115
35210871    6.17772e-05         0.790177
35210876    0.00022053         0.790397
35210878    4.14841e-05         0.790439
35210886    9.15882e-05         0.79053
35210887    6.98585e-05         0.7906
35210888    8.17111e-05         0.790682
35210889    7.59644e-05         0.790758
35210890    9.75145e-05         0.790855
35210891    9.949e-05         0.790955
35210896    0.00014708         0.791102
35210897    0.000105775         0.791208
35210898    0.000100927         0.791309
35210899    8.08131e-05         0.791389
35210900    7.59644e-05         0.791465
35210901    0.000137203         0.791603
35210902    0.000100747         0.791703
35210903    6.80626e-05         0.791771
35210905    0.000116191         0.791888
35210906    9.06903e-05         0.791978
35210908    0.000124452         0.792103
35210910    6.91401e-05         0.792172
35210911    0.000116191         0.792288
35210912    0.000128224         0.792416
35210913    0.000201315         0.792618
35210914    0.000169708         0.792787
35210919    0.00026363         0.793051
35210922    0.000150133         0.793201
35210923    0.000127146         0.793328
35210926    0.000136125         0.793464
35210927    7.11156e-05         0.793536
35210928    8.40457e-05         0.79362
35210929    7.36298e-05         0.793693
35210930    7.56052e-05         0.793769
35210931    7.75806e-05         0.793846
35210932    4.52554e-05         0.793892
35210933    9.93104e-05         0.793991
35210934    0.000109906         0.794101
35210935    7.5246e-05         0.794176
35210936    0.00013415         0.79431
35210937    9.44616e-05         0.794405
35210938    0.000173838         0.794579
35210939    0.000128044         0.794707
35210940    5.04633e-05         0.794757
35210941    6.41118e-05         0.794821
35210942    0.000107751         0.794929
35210943    5.06429e-05         0.79498
35210944    0.000212988         0.795193
35210945    0.000142949         0.795336
35210946    0.000230946         0.795566
35210947    0.000115114         0.795682
35210948    6.69851e-05         0.795749
35210949    0.000137203         0.795886
35210951    5.36958e-05         0.795939
35210952    9.35637e-05         0.796033
35210953    7.23727e-05         0.796105
35210954    8.35069e-05         0.796189
35210955    9.32045e-05         0.796282
35210956    5.44142e-05         0.796337
35210957    0.000170246         0.796507
35210958    6.41118e-05         0.796571
35210959    0.000218734         0.79679
35210961    0.000247827         0.797037
35210964    9.93104e-05         0.797137
35210967    5.15408e-05         0.797188
35210970    5.47734e-05         0.797243
35210972    9.71554e-05         0.79734
35210973    5.35163e-05         0.797394
35210974    0.000191078         0.797585
35210975    0.000114575         0.797699
35210976    0.0003026         0.798002
35210977    0.00012104         0.798123
35210981    0.000124452         0.798247
35210984    0.000159292         0.798407
35210985    9.89512e-05         0.798506
35210989    0.000128942         0.798635
35210993    6.37526e-05         0.798698
35210996    0.00012122         0.79882
35210997    0.000205804         0.799025
35210998    0.000125171         0.799151
35210999    8.60211e-05         0.799237
35211000    8.87149e-05         0.799325
35211001    8.20702e-05         0.799407
35211003    0.000172761         0.79958
35211005    9.23066e-05         0.799672
35211006    0.00016019         0.799833
35211007    0.000105955         0.799939
35211008    0.000166475         0.800105
35211009    9.03311e-05         0.800195
35211010    8.45844e-05         0.80028
35211011    5.7108e-05         0.800337
35211013    0.000103261         0.80044
35211014    0.000196825         0.800637
35211016    0.000102902         0.80074
35211017    9.19474e-05         0.800832
35211018    9.24862e-05         0.800925
35211019    9.39228e-05         0.801018
35211021    6.50097e-05         0.801083
35211022    8.94332e-05         0.801173
35211023    7.48868e-05         0.801248
35211024    0.000260757         0.801509
35211025    0.00018174         0.80169
35211031    7.0936e-05         0.801761
35211032    0.000146721         0.801908
35211033    0.000224481         0.802132
35211034    0.00012966         0.802262
35211035    9.48208e-05         0.802357
35211036    0.000122836         0.80248
35211037    0.00013397         0.802614
35211038    0.000110085         0.802724
35211039    0.000109188         0.802833
35211044    0.000192335         0.803025
35211046    0.00015121         0.803177
35211052    7.41685e-05         0.803251
35211053    7.50664e-05         0.803326
35211054    9.6437e-05         0.803422
35211055    8.51232e-05         0.803507
35211056    0.00010793         0.803615
35211057    0.000139358         0.803755
35211058    6.53689e-05         0.80382
35211059    8.11723e-05         0.803901
35211060    5.49529e-05         0.803956
35211061    7.02176e-05         0.804026
35211065    5.4055e-05         0.80408
35211066    7.23727e-05         0.804153
35211067    6.30343e-05         0.804216
35211068    0.000105057         0.804321
35211069    0.000104878         0.804426
35211070    8.62007e-05         0.804512
35211071    4.11249e-05         0.804553
35211072    0.000140435         0.804693
35211073    6.17772e-05         0.804755
35211074    0.000150133         0.804905
35211077    0.000268479         0.805174
35211078    5.8365e-05         0.805232
35211079    0.000122477         0.805355
35211080    5.45938e-05         0.805409
35211081    0.000107751         0.805517
35211082    5.45938e-05         0.805572
35211083    4.50758e-05         0.805617
35211084    0.000204906         0.805822
35211085    8.76374e-05         0.805909
35211086    0.000130558         0.80604
35211087    0.000121758         0.806162
35211088    5.98017e-05         0.806221
35211089    0.0001038         0.806325
35211090    0.000147978         0.806473
35211091    7.86581e-05         0.806552
35211092    0.000143488         0.806695
35211093    6.1418e-05         0.806757
35211094    4.92062e-05         0.806806
35211095    9.35637e-05         0.8069
35211096    0.000106673         0.807006
35211097    5.31571e-05         0.807059
35211098    9.48208e-05         0.807154
35211099    8.97924e-05         0.807244
35211102    0.000123016         0.807367
35211103    9.57187e-05         0.807463
35211104    6.8781e-05         0.807531
35211105    9.2127e-05         0.807624
35211106    4.6692e-05         0.80767
35211107    4.95654e-05         0.80772
35211108    0.000156598         0.807876
35211109    0.000124093         0.808001
35211110    6.53689e-05         0.808066
35211111    0.000101825         0.808168
35211112    0.00010793         0.808276
35211113    0.000282307         0.808558
35211114    0.000127864         0.808686
35211120    7.56052e-05         0.808761
35211121    6.77035e-05         0.808829
35211122    0.000154622         0.808984
35211123    0.000105237         0.809089
35211124    6.30343e-05         0.809152
35211125    7.81194e-05         0.80923
35211126    7.5246e-05         0.809305
35211127    0.00014277         0.809448
35211128    9.60779e-05         0.809544
35211130    7.32706e-05         0.809618
35211131    8.42253e-05         0.809702
35211132    8.4764e-05         0.809787
35211133    4.39983e-05         0.809831
35211134    6.66259e-05         0.809897
35211135    0.000139897         0.810037
35211136    4.77695e-05         0.810085
35211137    0.000140076         0.810225
35211138    6.10588e-05         0.810286
35211139    0.000372818         0.810659
35211140    5.45938e-05         0.810713
35211141    6.71647e-05         0.810781
35211142    0.000104159         0.810885
35211143    0.00017294         0.811058
35211144    6.42913e-05         0.811122
35211145    6.60872e-05         0.811188
35211146    0.000185511         0.811373
35211147    7.07564e-05         0.811444
35211148    7.00381e-05         0.811514
35211149    6.15976e-05         0.811576
35211150    5.76467e-05         0.811634
35211151    0.000171324         0.811805
35211152    0.000156418         0.811961
35211155    3.25048e-05         0.811994
35211156    0.000114934         0.812109
35211158    9.03311e-05         0.812199
35211159    0.000269377         0.812468
35211160    0.00014726         0.812616
35211162    0.000107392         0.812723
35211170    0.000135946         0.812859
35211174    0.000175993         0.813035
35211176    0.000119424         0.813154
35211177    4.99246e-05         0.813204
35211179    9.48208e-05         0.813299
35211180    0.000167732         0.813467
35211181    0.000156418         0.813623
35211182    0.000163781         0.813787
35211183    5.45938e-05         0.813842
35211196    6.5728e-05         0.813907
35211205    7.02176e-05         0.813978
35211206    0.000191078         0.814169
35211207    0.000112061         0.814281
35211209    0.000235795         0.814517
35211210    0.000130558         0.814647
35211211    7.61439e-05         0.814723
35211215    0.000124273         0.814848
35211216    8.62007e-05         0.814934
35211218    6.46505e-05         0.814998
